1.0,1.0,0.0,0.0
1.0,2.0,136.1143,0.0
1.0,3.0,70.4523,0.0
1.0,4.0,150.504,0.0
1.0,5.0,104.7138,0.0
1.0,6.0,135.132,0.0
1.0,7.0,136.0866,0.0
1.0,8.0,202.2155,0.0
1.0,9.0,159.4466,0.0
1.0,10.0,234.7364,0.0
1.0,11.0,206.3248,0.0
1.0,12.0,275.8266,0.0
1.0,13.0,284.999,0.0
1.0,14.0,311.1403,0.0
1.0,15.0,398.1652,0.0
1.0,16.0,422.5284,0.0
1.0,17.0,445.7583,0.0
1.0,18.0,505.9059,0.0
1.0,19.0,406.0312,0.0
1.0,20.0,396.6135,0.0
1.0,21.0,362.6826,0.0
1.0,22.0,348.1954,0.0
1.0,23.0,313.825,0.0
1.0,24.0,329.7352,0.0
1.0,25.0,277.7528,0.0
1.0,26.0,237.0202,0.0
1.0,27.0,292.5256,0.0
1.0,28.0,326.7106,0.0
1.0,29.0,301.8313,0.0
1.0,30.0,274.3828,0.0
1.0,31.0,331.769,0.0
1.0,32.0,322.2628,0.0
1.0,33.0,314.0397,0.0
1.0,34.0,303.1469,0.0
1.0,35.0,264.3879,0.0
1.0,36.0,209.6976,0.0
1.0,37.0,211.0473,0.0
1.0,38.0,265.1031,0.0
1.0,39.0,197.5045,0.0
1.0,40.0,203.2667,0.0
1.0,41.0,187.9595,0.0
1.0,42.0,237.6808,0.0
1.0,43.0,230.1473,0.0
1.0,44.0,274.1106,0.0
1.0,45.0,259.8609,0.0
1.0,46.0,265.7296,0.0
1.0,47.0,253.5552,0.0
1.0,48.0,255.5537,0.0
1.0,49.0,293.5967,0.0
1.0,50.0,314.5466,0.0
1.0,51.0,316.8193,0.0
1.0,52.0,295.5883,0.0
1.0,53.0,321.2697,0.0
1.0,54.0,324.9639,0.0
1.0,55.0,339.786,0.0
1.0,56.0,339.5089,0.0
1.0,57.0,359.5498,0.0
1.0,58.0,355.9528,0.0
1.0,59.0,330.678,0.0
1.0,60.0,344.8226,0.0
1.0,61.0,354.272,0.0
1.0,62.0,359.1778,0.0
1.0,63.0,378.7377,0.0
1.0,64.0,394.4,0.0
1.0,65.0,398.4823,0.0
1.0,66.0,397.5772,0.0
1.0,67.0,422.7745,0.0
1.0,68.0,428.139,0.0
1.0,69.0,430.2626,0.0
1.0,70.0,440.4092,0.0
1.0,71.0,462.2267,0.0
1.0,72.0,461.0984,0.0
1.0,73.0,377.3323,0.0
1.0,74.0,352.1185,0.0
1.0,75.0,372.9638,0.0
1.0,76.0,408.1428,0.0
1.0,77.0,461.7311,0.0
1.0,78.0,442.3602,0.0
1.0,79.0,421.9019,0.0
1.0,80.0,392.381,0.0
1.0,81.0,412.3014,0.0
1.0,82.0,435.0659,0.0
1.0,83.0,456.7664,0.0
1.0,84.0,467.4555,0.0
1.0,85.0,471.4235,0.0
1.0,86.0,495.416,0.0
1.0,87.0,491.3778,0.0
1.0,88.0,471.2181,0.0
1.0,89.0,473.5661,0.0
1.0,90.0,501.2498,0.0
1.0,91.0,497.9218,0.0
1.0,92.0,507.2138,0.0
1.0,93.0,520.3561,0.0
1.0,94.0,526.4159,0.0
1.0,95.0,536.096,0.0
1.0,96.0,505.9766,0.0
1.0,97.0,510.8284,0.0
1.0,98.0,559.6277,0.0
1.0,99.0,615.195,0.0
1.0,100.0,508.769,0.0
1.0,101.0,498.5854,0.0
1.0,102.0,495.1424,0.0
1.0,103.0,487.8112,0.0
1.0,104.0,498.9933,0.0
1.0,105.0,515.3421,0.0
1.0,106.0,512.9102,0.0
1.0,107.0,521.3877,0.0
1.0,108.0,533.9357,0.0
1.0,109.0,523.5261,0.0
1.0,110.0,543.1697,0.0
1.0,111.0,534.3707,0.0
1.0,112.0,540.2842,0.0
1.0,113.0,568.5416,0.0
1.0,114.0,595.0296,0.0
1.0,115.0,544.2644,0.0
1.0,116.0,551.815,0.0
1.0,117.0,562.7891,0.0
1.0,118.0,573.1661,0.0
1.0,119.0,573.5778,0.0
1.0,120.0,583.0638,0.0
1.0,121.0,598.0079,0.0
1.0,122.0,588.8054,0.0
1.0,123.0,605.2395,0.0
1.0,124.0,606.0364,0.0
1.0,125.0,946.8475,0.0
1.0,126.0,868.2641,0.0
1.0,127.0,1058.2565,0.0
1.0,128.0,989.7535,0.0
1.0,129.0,1177.4382,0.0
1.0,130.0,1115.5914,0.0
1.0,131.0,1021.9051,0.0
1.0,132.0,1087.8687,0.0
1.0,133.0,1212.1755,0.0
1.0,134.0,968.4106,0.0
1.0,135.0,882.3524,0.0
1.0,136.0,861.9231,0.0
1.0,137.0,854.3807,0.0
1.0,138.0,849.9532,0.0
1.0,139.0,850.6408,0.0
1.0,140.0,833.4951,0.0
1.0,141.0,883.6795,0.0
1.0,142.0,887.1709,0.0
1.0,143.0,885.5911,0.0
1.0,144.0,923.4608,0.0
1.0,145.0,941.4798,0.0
1.0,146.0,915.3863,0.0
1.0,147.0,925.995,0.0
1.0,148.0,917.5793,0.0
1.0,149.0,974.9678,0.0
1.0,150.0,945.3365,0.0
1.0,151.0,960.1746,0.0
1.0,152.0,973.7336,0.0
1.0,153.0,985.0058,0.0
1.0,154.0,1008.1242,0.0
1.0,155.0,1000.3708,0.0
1.0,156.0,1047.2138,0.0
1.0,157.0,1445.7865,0.0
1.0,158.0,1321.0491,0.0
1.0,159.0,1354.0443,0.0
1.0,160.0,1475.0025,0.0
1.0,161.0,1432.1207,0.0
1.0,162.0,1400.1233,0.0
1.0,163.0,1456.1355,0.0
1.0,164.0,1370.9435,0.0
1.0,165.0,1352.7361,0.0
1.0,166.0,1317.7689,0.0
1.0,167.0,1272.6866,0.0
1.0,168.0,1270.0823,0.0
1.0,169.0,1200.9661,0.0
1.0,170.0,1262.0689,0.0
1.0,171.0,1234.1477,0.0
1.0,172.0,1187.3641,0.0
1.0,173.0,1152.5375,0.0
1.0,174.0,1131.6201,0.0
1.0,175.0,1133.7781,0.0
1.0,176.0,1182.5859,0.0
1.0,177.0,1218.7276,0.0
1.0,178.0,1239.1927,0.0
1.0,179.0,1215.8366,0.0
1.0,180.0,1195.6709,0.0
1.0,181.0,1180.0676,0.0
1.0,182.0,1150.4034,0.0
1.0,183.0,1129.0934,0.0
1.0,184.0,1112.7311,0.0
1.0,185.0,1122.7178,0.0
1.0,186.0,1092.8898,0.0
1.0,187.0,1091.0356,0.0
1.0,188.0,1078.3843,0.0
1.0,189.0,1059.1849,0.0
1.0,190.0,1034.1871,0.0
1.0,191.0,1036.3347,0.0
1.0,192.0,1052.1225,0.0
1.0,193.0,1062.3884,0.0
1.0,194.0,1074.757,0.0
1.0,195.0,1075.0012,0.0
1.0,196.0,1064.0461,0.0
1.0,197.0,1053.8527,0.0
1.0,198.0,1055.6424,0.0
1.0,199.0,1032.8572,0.0
1.0,200.0,1032.1822,0.0
1.0,201.0,1018.1996,0.0
1.0,202.0,1011.237,0.0
1.0,203.0,1018.5835,0.0
1.0,204.0,1010.2524,0.0
1.0,205.0,992.5945,0.0
1.0,206.0,986.1618,0.0
1.0,207.0,998.4865,0.0
1.0,208.0,991.2608,0.0
1.0,209.0,971.9422,0.0
1.0,210.0,1113.9031,0.0
1.0,211.0,1095.9827,0.0
1.0,212.0,1087.1289,0.0
1.0,213.0,1102.0702,0.0
1.0,214.0,1077.5985,0.0
1.0,215.0,1060.3298,0.0
1.0,216.0,1041.971,0.0
1.0,217.0,1039.391,0.0
1.0,218.0,1042.9836,0.0
1.0,219.0,1064.7012,0.0
1.0,220.0,1062.1586,0.0
1.0,221.0,1126.6596,0.0
1.0,222.0,1082.3624,0.0
1.0,223.0,1099.0105,0.0
1.0,224.0,1144.2716,0.0
1.0,225.0,1115.0281,0.0
1.0,226.0,1134.9648,0.0
1.0,227.0,1178.5355,0.0
1.0,228.0,1176.3204,0.0
1.0,229.0,1213.4837,0.0
1.0,230.0,1250.6753,0.0
1.0,231.0,1222.0991,0.0
1.0,232.0,1255.9416,0.0
1.0,233.0,1275.5433,0.0
1.0,234.0,997.0567,0.0
1.0,235.0,1011.1175,0.0
1.0,236.0,1023.8028,0.0
1.0,237.0,1029.7583,0.0
1.0,238.0,1000.9749,0.0
1.0,239.0,989.358,0.0
1.0,240.0,981.6732,0.0
1.0,241.0,1003.8728,0.0
1.0,242.0,994.0704,0.0
1.0,243.0,970.7207,0.0
1.0,244.0,944.8957,0.0
1.0,245.0,964.2144,0.0
1.0,246.0,967.6207,0.0
1.0,247.0,978.8682,0.0
1.0,248.0,970.8628,0.0
1.0,249.0,954.8687,0.0
1.0,250.0,955.6164,0.0
1.0,251.0,948.6645,0.0
1.0,252.0,941.6069,0.0
1.0,253.0,939.1258,0.0
1.0,254.0,919.8894,0.0
1.0,255.0,919.5129,0.0
1.0,256.0,923.4507,0.0
1.0,257.0,935.5596,0.0
1.0,258.0,926.7904,0.0
1.0,259.0,939.7947,0.0
1.0,260.0,924.7265,0.0
1.0,261.0,924.6909,0.0
1.0,262.0,935.8855,0.0
1.0,263.0,948.7015,0.0
1.0,264.0,938.6878,0.0
1.0,265.0,948.9509,0.0
1.0,266.0,956.9895,0.0
1.0,267.0,968.3051,0.0
1.0,268.0,976.31,0.0
1.0,269.0,983.8809,0.0
1.0,270.0,993.6039,0.0
1.0,271.0,1042.1085,0.0
1.0,272.0,1001.0488,0.0
1.0,273.0,991.6923,0.0
1.0,274.0,1021.69,0.0
1.0,275.0,1007.078,0.0
1.0,276.0,984.4911,0.0
1.0,277.0,969.3317,0.0
1.0,278.0,995.6319,0.0
1.0,279.0,1018.768,0.0
1.0,280.0,1047.2401,0.0
1.0,281.0,1057.7013,0.0
1.0,282.0,1079.5735,0.0
1.0,283.0,964.7792,0.0
1.0,284.0,961.3613,0.0
1.0,285.0,934.3359,0.0
1.0,286.0,939.8022,0.0
1.0,287.0,930.0087,0.0
1.0,288.0,914.0656,0.0
1.0,289.0,889.1802,0.0
1.0,290.0,891.6478,0.0
1.0,291.0,873.3208,0.0
1.0,292.0,885.6807,0.0
1.0,293.0,906.6346,0.0
1.0,294.0,899.0047,0.0
1.0,295.0,877.9413,0.0
1.0,296.0,861.6877,0.0
1.0,297.0,874.0431,0.0
1.0,298.0,850.7112,0.0
1.0,299.0,890.2822,0.0
1.0,300.0,883.0553,0.0
1.0,301.0,914.5654,0.0
1.0,302.0,905.7232,0.0
1.0,303.0,895.5307,0.0
1.0,304.0,898.4212,0.0
1.0,305.0,890.1013,0.0
1.0,306.0,865.2002,0.0
1.0,307.0,859.7368,0.0
1.0,308.0,864.5883,0.0
1.0,309.0,879.432,0.0
1.0,310.0,861.6587,0.0
1.0,311.0,834.4902,0.0
1.0,312.0,835.739,0.0
1.0,313.0,840.3185,0.0
1.0,314.0,824.5487,0.0
1.0,315.0,819.1017,0.0
1.0,316.0,817.0769,0.0
1.0,317.0,823.8533,0.0
1.0,318.0,807.7558,0.0
1.0,319.0,797.3831,0.0
1.0,320.0,795.249,0.0
1.0,321.0,795.0539,0.0
1.0,322.0,790.8042,0.0
1.0,323.0,812.0145,0.0
1.0,324.0,825.3618,0.0
1.0,325.0,811.3941,0.0
1.0,326.0,811.7653,0.0
1.0,327.0,795.4517,0.0
1.0,328.0,779.4552,0.0
1.0,329.0,794.4552,0.0
1.0,330.0,783.2777,0.0
1.0,331.0,762.3826,0.0
1.0,332.0,741.8947,0.0
1.0,333.0,742.5211,0.0
1.0,334.0,744.7288,0.0
1.0,335.0,766.5809,0.0
1.0,336.0,764.3791,0.0
1.0,337.0,747.6344,0.0
1.0,338.0,751.0398,0.0
1.0,339.0,767.6697,0.0
1.0,340.0,779.8832,0.0
1.0,341.0,783.0805,0.0
1.0,342.0,786.855,0.0
1.0,343.0,771.5097,0.0
1.0,344.0,754.9697,0.0
1.0,345.0,759.862,0.0
1.0,346.0,770.6987,0.0
1.0,347.0,788.4953,0.0
1.0,348.0,798.5616,0.0
1.0,349.0,783.1253,0.0
1.0,350.0,802.2403,0.0
1.0,351.0,789.0554,0.0
1.0,352.0,774.9592,0.0
1.0,353.0,768.0475,0.0
1.0,354.0,752.0705,0.0
1.0,355.0,742.3218,0.0
1.0,356.0,734.6661,0.0
1.0,357.0,723.5333,0.0
1.0,358.0,710.1036,0.0
1.0,359.0,711.0365,0.0
1.0,360.0,722.6827,0.0
1.0,361.0,710.9451,0.0
1.0,362.0,723.2838,0.0
1.0,363.0,724.5562,0.0
1.0,364.0,742.8474,0.0
1.0,365.0,737.3277,0.0
1.0,366.0,718.3217,0.0
1.0,367.0,730.0131,0.0
1.0,368.0,745.7083,0.0
1.0,369.0,741.9031,0.0
1.0,370.0,725.9268,0.0
1.0,371.0,723.0553,0.0
1.0,372.0,739.2747,0.0
1.0,373.0,735.1193,0.0
1.0,374.0,721.5724,0.0
1.0,375.0,727.9555,0.0
1.0,376.0,717.2098,0.0
1.0,377.0,719.5199,0.0
1.0,378.0,711.4012,0.0
1.0,379.0,689.0932,0.0
1.0,380.0,693.4289,0.0
1.0,381.0,702.6626,0.0
1.0,382.0,683.7581,0.0
1.0,383.0,674.6348,0.0
1.0,384.0,665.5125,0.0
1.0,385.0,645.9101,0.0
1.0,386.0,661.0384,0.0
1.0,387.0,665.0287,0.0
1.0,388.0,682.3771,0.0
1.0,389.0,681.0346,0.0
1.0,390.0,679.2357,0.0
1.0,391.0,687.4086,0.0
1.0,392.0,692.3043,0.0
1.0,393.0,692.2459,0.0
1.0,394.0,687.8305,0.0
1.0,395.0,695.123,0.0
1.0,396.0,699.7043,0.0
1.0,397.0,705.3714,0.0
1.0,398.0,711.7153,0.0
1.0,399.0,709.9197,0.0
1.0,400.0,700.0782,0.0
1.0,401.0,696.469,0.0
1.0,402.0,703.3746,0.0
1.0,403.0,712.1256,0.0
1.0,404.0,715.1904,0.0
1.0,405.0,708.7547,0.0
1.0,406.0,704.8901,0.0
1.0,407.0,698.5942,0.0
1.0,408.0,695.8719,0.0
1.0,409.0,701.7859,0.0
1.0,410.0,716.1224,0.0
1.0,411.0,710.0988,0.0
1.0,412.0,702.0106,0.0
1.0,413.0,697.0396,0.0
1.0,414.0,690.8838,0.0
1.0,415.0,700.4154,0.0
1.0,416.0,712.8559,0.0
1.0,417.0,705.5875,0.0
1.0,418.0,693.2085,0.0
1.0,419.0,700.7731,0.0
1.0,420.0,689.6673,0.0
1.0,421.0,681.3724,0.0
1.0,422.0,680.4416,0.0
1.0,423.0,681.1932,0.0
1.0,424.0,677.0691,0.0
1.0,425.0,685.7454,0.0
1.0,426.0,679.7702,0.0
1.0,427.0,669.356,0.0
1.0,428.0,668.5476,0.0
1.0,429.0,636.9315,0.0
1.0,430.0,617.2216,0.0
1.0,431.0,611.826,0.0
1.0,432.0,625.921,0.0
1.0,433.0,644.625,0.0
1.0,434.0,648.859,0.0
1.0,435.0,630.8291,0.0
1.0,436.0,616.0593,0.0
1.0,437.0,626.2966,0.0
1.0,438.0,618.8234,0.0
1.0,439.0,651.8328,0.0
1.0,440.0,655.3931,0.0
1.0,441.0,659.828,0.0
1.0,442.0,631.7839,0.0
1.0,443.0,638.4707,0.0
1.0,444.0,664.6866,0.0
1.0,445.0,659.6193,0.0
1.0,446.0,640.1706,0.0
1.0,447.0,642.945,0.0
1.0,448.0,664.6322,0.0
1.0,449.0,671.6588,0.0
1.0,450.0,582.4007,0.0
1.0,451.0,598.7624,0.0
1.0,452.0,591.8366,0.0
1.0,453.0,841.2062,0.0
1.0,454.0,856.7349,0.0
1.0,455.0,873.4112,0.0
1.0,456.0,870.9017,0.0
1.0,457.0,853.8244,0.0
1.0,458.0,838.4699,0.0
1.0,459.0,836.2034,0.0
1.0,460.0,851.855,0.0
1.0,461.0,868.5268,0.0
1.0,462.0,862.2135,0.0
1.0,463.0,840.3213,0.0
1.0,464.0,831.9948,0.0
1.0,465.0,846.8416,0.0
1.0,466.0,864.4486,0.0
1.0,467.0,855.2748,0.0
1.0,468.0,840.9738,0.0
1.0,469.0,829.6907,0.0
1.0,470.0,866.8574,0.0
1.0,471.0,914.7658,0.0
1.0,472.0,895.5495,0.0
1.0,473.0,898.9718,0.0
1.0,474.0,893.5494,0.0
1.0,475.0,915.9586,0.0
1.0,476.0,943.5021,0.0
1.0,477.0,948.2569,0.0
1.0,478.0,918.3129,0.0
1.0,479.0,922.3082,0.0
1.0,480.0,899.8058,0.0
1.0,481.0,891.0787,0.0
1.0,482.0,883.3088,0.0
1.0,483.0,880.9141,0.0
1.0,484.0,878.7846,0.0
1.0,485.0,895.4556,0.0
1.0,486.0,897.5114,0.0
1.0,487.0,920.1191,0.0
1.0,488.0,916.0201,0.0
1.0,489.0,941.7892,0.0
1.0,490.0,963.4683,0.0
1.0,491.0,966.516,0.0
1.0,492.0,936.6528,0.0
1.0,493.0,934.6658,0.0
1.0,494.0,910.3691,0.0
1.0,495.0,913.1967,0.0
1.0,496.0,922.5772,0.0
1.0,497.0,910.918,0.0
1.0,498.0,893.3459,0.0
1.0,499.0,876.746,0.0
1.0,500.0,872.6573,0.0
1.0,501.0,888.2866,0.0
1.0,502.0,876.4211,0.0
1.0,503.0,891.5802,0.0
1.0,504.0,872.8571,0.0
1.0,505.0,879.9634,0.0
1.0,506.0,898.3217,0.0
1.0,507.0,914.2023,0.0
1.0,508.0,915.1355,0.0
1.0,509.0,929.8907,0.0
1.0,510.0,959.9799,0.0
1.0,511.0,934.6331,0.0
1.0,512.0,866.4342,0.0
1.0,513.0,853.5409,0.0
1.0,514.0,839.1908,0.0
1.0,515.0,828.9615,0.0
1.0,516.0,813.6868,0.0
1.0,517.0,864.7044,0.0
1.0,518.0,850.5589,0.0
1.0,519.0,833.6279,0.0
1.0,520.0,816.0541,0.0
1.0,521.0,796.4092,0.0
1.0,522.0,779.2723,0.0
1.0,523.0,761.5136,0.0
1.0,524.0,781.8939,0.0
1.0,525.0,798.461,0.0
1.0,526.0,809.5934,0.0
1.0,527.0,775.7374,0.0
1.0,528.0,801.122,0.0
1.0,529.0,830.7024,0.0
1.0,530.0,824.8436,0.0
1.0,531.0,813.7891,0.0
1.0,532.0,830.7981,0.0
1.0,533.0,851.3317,0.0
1.0,534.0,864.4693,0.0
1.0,535.0,863.3257,0.0
1.0,536.0,847.4144,0.0
1.0,537.0,854.2671,0.0
1.0,538.0,932.7409,0.0
1.0,539.0,904.9095,0.0
1.0,540.0,884.5653,0.0
1.0,541.0,869.5473,0.0
1.0,542.0,855.1591,0.0
1.0,543.0,840.1615,0.0
1.0,544.0,827.3793,0.0
1.0,545.0,817.7472,0.0
1.0,546.0,830.2892,0.0
1.0,547.0,837.3392,0.0
1.0,548.0,868.5953,0.0
1.0,549.0,816.2862,0.0
1.0,550.0,855.0222,0.0
1.0,551.0,871.8034,0.0
1.0,552.0,861.9826,0.0
1.0,553.0,869.08,0.0
1.0,554.0,894.9493,0.0
1.0,555.0,916.9798,0.0
1.0,556.0,941.3588,0.0
1.0,557.0,895.6843,0.0
1.0,558.0,872.2813,0.0
1.0,559.0,883.622,0.0
1.0,560.0,853.8276,0.0
1.0,561.0,854.317,0.0
1.0,562.0,834.1667,0.0
1.0,563.0,832.6725,0.0
1.0,564.0,829.4519,0.0
1.0,565.0,732.6641,0.0
1.0,566.0,755.0141,0.0
1.0,567.0,755.2607,0.0
1.0,568.0,752.5608,0.0
1.0,569.0,752.4518,0.0
1.0,570.0,770.7027,0.0
1.0,571.0,779.396,0.0
1.0,572.0,763.5602,0.0
1.0,573.0,754.2129,0.0
1.0,574.0,746.8808,0.0
1.0,575.0,740.5357,0.0
1.0,576.0,730.3113,0.0
1.0,577.0,732.1163,0.0
1.0,578.0,730.5014,0.0
1.0,579.0,735.1884,0.0
1.0,580.0,750.6533,0.0
1.0,581.0,746.2351,0.0
1.0,582.0,744.5915,0.0
1.0,583.0,739.6497,0.0
1.0,584.0,730.6021,0.0
1.0,585.0,717.1688,0.0
1.0,586.0,699.992,0.0
1.0,587.0,698.6699,0.0
1.0,588.0,700.1614,0.0
1.0,589.0,698.852,0.0
1.0,590.0,715.9346,0.0
1.0,591.0,717.7258,0.0
1.0,592.0,700.1009,0.0
1.0,593.0,698.8408,0.0
1.0,594.0,800.1096,0.0
1.0,595.0,796.4388,0.0
1.0,596.0,798.9446,0.0
1.0,597.0,775.9726,0.0
1.0,598.0,774.3581,0.0
1.0,599.0,781.327,0.0
1.0,600.0,803.5893,0.0
1.0,601.0,804.8054,0.0
1.0,602.0,800.3676,0.0
1.0,603.0,783.2049,0.0
1.0,604.0,776.011,0.0
1.0,605.0,762.359,0.0
1.0,606.0,753.4466,0.0
